inventor_id,name,country
INV0001641,Elena Moore,FR
INV0001642,Olivia Nakamura,DE
INV0001643,Chloe Moore,US
INV0001644,Jing Miller,US
INV0001645,Hans Williams,US
INV0001646,Zeynep Ozturk,DE
INV0001647,Pierre Dubois,US
INV0001648,Anita Ferrari,CN
INV0001649,Lucia Smith,US
INV0001650,Sarah Ivanov,CH
INV0001651,Anita Martinez,DK
INV0001652,Isabella Ozturk,GB
INV0001653,Robert Miller,KR
INV0001654,Mehmet Demir,US
INV0001655,Ming Ferrari,AT
INV0001656,Hans Demir,US
INV0001657,Charlotte Zhang,BR
INV0001658,Jing Liu,DE
INV0001659,Robert Wilson,AR
INV0001660,Marco Ferrari,US
INV0001661,Akira Patel,US
INV0001662,Akira Park,DE
INV0001663,Daniel Martin,US
INV0001664,Wei Yamamoto,US
INV0001665,Robert Thomas,US
INV0001666,Kenji Park,DE
INV0001667,Olivia Yamamoto,DK
INV0001668,Carlos Ozturk,JP
INV0001669,Mehmet Schmidt,US
INV0001670,Kenji Liu,CZ
INV0001671,John Kowalski,CH
INV0001672,Mary Suzuki,GB
INV0001673,Sarah Brown,KY
INV0001674,Yuki Taylor,US
INV0001675,Zeynep Wang,AR
INV0001676,Sarah Liu,DE
INV0001677,Kenji Williams,BR
INV0001678,Pierre Miller,US
INV0001679,Zeynep Ivanov,GB
INV0001680,Beatriz Ivanov,ES
INV0001681,Charlotte Ferrari,US
INV0001682,Wei Brown,GB
INV0001683,Ahmed Schmidt,DE
INV0001684,Ming Ivanov,FR
INV0001685,John Wang,DE
INV0001686,Elena Schneider,DE
INV0001687,Andre Tanaka,US
INV0001688,Anita Novak,US
INV0001689,Marco Moore,US
INV0001690,Daniel Liu,IT
INV0001691,Isabella Jones,FR
INV0001692,Isabella Ferrari,DE
INV0001693,Ahmed Williams,CN
INV0001694,Yuki Ivanov,NL
INV0001695,Robert Taylor,CH
INV0001696,Hiroshi Smith,BR
INV0001697,Chloe Anderson,CZ
INV0001698,Sophia Patel,ES
INV0001699,Sarah Park,US
INV0001700,Mehmet Singh,AT
INV0001701,Sanjay Ivanov,BR
INV0001702,Michael Patel,PT
INV0001703,Thomas Thomas,CN
INV0001704,Michael Ferrari,KR
INV0001705,Hans Novak,FR
INV0001706,Fatima Garcia,AU
INV0001707,Thomas Martin,US
INV0001708,Jing Kumar,FR
INV0001709,Wei Martin,US
INV0001710,Elena Kowalski,GB
INV0001711,Akira Smith,AT
INV0001712,Mehmet Yamamoto,KR
INV0001713,Charlotte Kim,US
INV0001714,Charlotte Williams,US
INV0001715,Ming Suzuki,AT
INV0001716,Ahmed Wang,IT
INV0001717,Wei Johnson,DE
INV0001718,Priya Ferrari,FR
INV0001719,Pierre Rossi,CA
INV0001720,Wei Moore,FR
INV0001721,Ivan Garcia,DE
INV0001722,William Novak,FR
INV0001723,John Park,CA
INV0001724,Mia Park,DE
INV0001725,Zeynep Mueller,AT
INV0001726,Mia Novak,US
INV0001727,Greta Jones,US
INV0001728,Zeynep Anderson,US
INV0001729,Chloe Kumar,US
INV0001730,Emma Jones,JP
INV0001731,Isabella Wang,US
INV0001732,Michael Petrov,GB
INV0001733,Hiroshi Schmidt,KR
INV0001734,Pierre Park,IL
INV0001735,Greta Patel,US
INV0001736,Ahmed Davis,CZ
INV0001737,John Kim,JP
INV0001738,Anita Williams,US
INV0001739,Michael Yamamoto,HT
INV0001740,James Liu,US
INV0001741,Li Demir,CN
INV0001742,Wei Schneider,AL
INV0001743,Fatima Johnson,CN
INV0001744,William Novak,FR
INV0001745,Robert Nakamura,FR
INV0001746,Wei Park,CN
INV0001747,Li Tanaka,US
INV0001748,Akira Ivanov,IN
INV0001749,Olivia Williams,US
INV0001750,Sanjay Demir,KR
INV0001751,Kenji Ivanov,GB
INV0001752,Li Martin,US
INV0001753,Raj Martin,LI
INV0001754,Beatriz Ferrari,IN
INV0001755,William Thomas,FR
INV0001756,Elena Wang,RU
INV0001757,Olivia Thomas,US
INV0001758,Sanjay Brown,US
INV0001759,Akira Dubois,US
INV0001760,Akira Jones,US
INV0001761,Mehmet Jones,GB
INV0001762,James Moore,US
INV0001763,Anita Rossi,FR
INV0001764,Raj Wilson,US
INV0001765,Beatriz Chen,DE
INV0001766,Wei Kim,IE
INV0001767,Daniel Patel,JP
INV0001768,Pierre Kumar,US
INV0001769,Mehmet Singh,US
INV0001770,Anita Anderson,GB
INV0001771,Sanjay Tanaka,DE
INV0001772,Greta Taylor,US
INV0001773,Ming Chen,GB
INV0001774,Beatriz Mueller,US
INV0001775,Priya Wilson,US
INV0001776,Jing Martinez,NL
INV0001777,Pierre Yamamoto,AU
INV0001778,Lucia Ivanov,DE
INV0001779,Isabella Demir,BR
INV0001780,Yuki Wilson,IT
INV0001781,Daniel Wang,US
INV0001782,Andre Jones,US
INV0001783,Michael Johnson,DE
INV0001784,Andre Johnson,FR
INV0001785,Anita Nakamura,CA
INV0001786,Mia Williams,FR
INV0001787,Hiroshi Novak,IT
INV0001788,Carlos Anderson,CN
INV0001789,Fatima Lee,AU
INV0001790,Wei Wilson,DK
INV0001791,Ivan Ferrari,MX
INV0001792,Fatima Tanaka,JP
INV0001793,John Chen,NL
INV0001794,Zeynep Taylor,US
INV0001795,Ivan Wilson,CH
INV0001796,William Thomas,CH
INV0001797,Sanjay Anderson,US
INV0001798,Carlos Yamamoto,CZ
INV0001799,Thomas Rossi,GB
INV0001800,Michael Wang,DZ
INV0001801,Thomas Williams,US
INV0001802,Mia Kowalski,BE
INV0001803,Ahmed Martinez,SE
INV0001804,David Williams,US
INV0001805,Ming Miller,US
INV0001806,Anastasia Park,US
INV0001807,Hiroshi Ozturk,PL
INV0001808,Sanjay Thomas,DE
INV0001809,Beatriz Suzuki,CN
INV0001810,Anita Jones,CA
INV0001811,Hiroshi Suzuki,GB
INV0001812,Anastasia Nakamura,FR
INV0001813,Raj Rossi,JP
INV0001814,Marco Smith,US
INV0001815,Robert Schneider,IT
INV0001816,Thomas Jones,IT
INV0001817,Beatriz Zhang,GB
INV0001818,Sophia Thomas,PT
INV0001819,Priya Demir,US
INV0001820,Olivia Lee,DE
INV0001821,Jing Davis,VE
INV0001822,Zeynep Martinez,FR
INV0001823,Mia Ozturk,GB
INV0001824,Beatriz Schmidt,US
INV0001825,Charlotte Williams,AT
INV0001826,Sanjay Ozturk,CA
INV0001827,Robert Park,FR
INV0001828,David Petrov,CN
INV0001829,Sarah Taylor,GB
INV0001830,Isabella Kowalski,GB
INV0001831,Marco Petrov,US
INV0001832,Mary Liu,GB
INV0001833,Mia Schneider,FR
INV0001834,Carlos Martinez,GB
INV0001835,Thomas Schmidt,IT
INV0001836,Sophia Ozturk,FR
INV0001837,Elena Ferrari,NL
INV0001838,William Kumar,CN
INV0001839,Marco Ozturk,NL
INV0001840,Thomas Suzuki,KR
INV0001841,Robert Miller,US
INV0001842,Daniel Kowalski,LT
INV0001843,Zeynep Schmidt,DE
INV0001844,Marco Miller,FR
INV0001845,Carlos Kim,PT
INV0001846,David Novak,SE
INV0001847,Olivia Garcia,IN
INV0001848,Mehmet Wilson,CA
INV0001849,Kenji Smith,US
INV0001850,Beatriz Mueller,CA
INV0001851,Hans Tanaka,GB
INV0001852,Anastasia Mueller,FR
INV0001853,Carlos Suzuki,HU
INV0001854,Anita Petrov,CH
INV0001855,Greta Wilson,PL
INV0001856,Carlos Lee,IL
INV0001857,Wei Demir,JP
INV0001858,Hans Wang,CA
INV0001859,John Smith,NO
INV0001860,Anastasia Davis,IT
INV0001861,John Suzuki,US
INV0001862,Mia Patel,IQ
INV0001863,Priya Miller,MY
INV0001864,Greta Ozturk,MX
INV0001865,Hiroshi Novak,GB
INV0001866,Sanjay Tanaka,ES
INV0001867,Yuki Nakamura,US
INV0001868,Mia Schmidt,NO
INV0001869,Akira Martinez,FR
INV0001870,Priya Ivanov,GB
INV0001871,Carlos Wang,DE
INV0001872,Sanjay Yamamoto,US
INV0001873,Fatima Wilson,US
INV0001874,Olivia Lee,FR
INV0001875,William Miller,HU
INV0001876,Ivan Nakamura,FR
INV0001877,Akira Kim,US
INV0001878,Zeynep Brown,CH
INV0001879,Ahmed Park,US
INV0001880,Emma Anderson,PT
INV0001881,Marco Mueller,PT
INV0001882,Michael Wang,SE
INV0001883,Priya Garcia,AU
INV0001884,David Suzuki,SA
INV0001885,Elena Kowalski,AU
INV0001886,Marco Brown,FR
INV0001887,Andre Rossi,GB
INV0001888,John Moore,US
INV0001889,Anastasia Liu,DE
INV0001890,David Demir,TW
INV0001891,Anastasia Lee,US
INV0001892,William Williams,FR
INV0001893,Charlotte Smith,ES
INV0001894,Emma Zhang,TH
INV0001895,Raj Nakamura,GB
INV0001896,Anita Moore,FR
INV0001897,John Jones,FR
INV0001898,Akira Liu,US
INV0001899,Akira Ozturk,NO
INV0001900,Raj Zhang,MX
INV0001901,Marco Moore,NO
INV0001902,Fatima Petrov,US
INV0001903,Hiroshi Thomas,GH
INV0001904,Ivan Miller,JP
INV0001905,Michael Ferrari,US
INV0001906,Jing Davis,IT
INV0001907,Hiroshi Novak,NL
INV0001908,Hiroshi Schneider,FR
INV0001909,Sanjay Martinez,AU
INV0001910,Jing Dubois,US
INV0001911,Chloe Ozturk,US
INV0001912,Carlos Davis,FR
INV0001913,Michael Suzuki,US
INV0001914,Thomas Lee,DE
INV0001915,Hans Yamamoto,AT
INV0001916,Kenji Smith,US
INV0001917,Hiroshi Chen,US
INV0001918,Emma Nakamura,US
INV0001919,Jing Jones,IT
INV0001920,Isabella Martinez,GB
INV0001921,Raj Martin,CA
INV0001922,Yuki Thomas,US
INV0001923,Zeynep Moore,TW
INV0001924,Daniel Chen,US
INV0001925,Charlotte Wang,IL
INV0001926,Thomas Moore,GR
INV0001927,Elena Yamamoto,FR
INV0001928,James Davis,CH
INV0001929,Zeynep Rossi,US
INV0001930,John Novak,CZ
INV0001931,Carlos Tanaka,US
INV0001932,Ming Rossi,FR
INV0001933,Yuki Rossi,FR
INV0001934,Ivan Zhang,BR
INV0001935,Thomas Petrov,DE
INV0001936,Sarah Kowalski,IT
INV0001937,Carlos Novak,US
INV0001938,Ivan Yamamoto,KR
INV0001939,Zeynep Thomas,IN
INV0001940,Olivia Kowalski,IE
INV0001941,Ming Smith,US
INV0001942,Zeynep Martin,FR
INV0001943,Anita Miller,DE
INV0001944,Priya Kim,GB
INV0001945,Isabella Ivanov,BE
INV0001946,Charlotte Zhang,IN
INV0001947,Elena Kumar,FR
INV0001948,Isabella Rossi,DE
INV0001949,Mia Schmidt,US
INV0001950,Priya Tanaka,FR
INV0001951,Yuki Schneider,FR
INV0001952,Sanjay Wilson,SE
INV0001953,Zeynep Lee,CH
INV0001954,Yuki Chen,JP
INV0001955,Greta Suzuki,GB
INV0001956,Sophia Anderson,IT
INV0001957,John Thomas,CZ
INV0001958,Lucia Wilson,US
INV0001959,Anastasia Novak,US
INV0001960,Ming Rossi,US
INV0001961,Hiroshi Ivanov,DE
INV0001962,Sarah Nakamura,CH
INV0001963,William Brown,FR
INV0001964,Hiroshi Martinez,US
INV0001965,James Schneider,US
INV0001966,Jing Wang,FR
INV0001967,Priya Ivanov,BE
INV0001968,Hiroshi Yamamoto,US
INV0001969,Hans Davis,RU
INV0001970,Zeynep Demir,GB
INV0001971,Sanjay Petrov,US
INV0001972,Beatriz Novak,SE
INV0001973,Wei Yamamoto,DE
INV0001974,Zeynep Ferrari,DE
INV0001975,Pierre Garcia,RU
INV0001976,Elena Liu,CA
INV0001977,Andre Anderson,ZA
INV0001978,Andre Kumar,NZ
INV0001979,Andre Kim,FR
INV0001980,Fatima Jones,CA
INV0001981,William Kumar,NL
INV0001982,Ming Patel,US
INV0001983,Wei Zhang,US
INV0001984,Beatriz Nakamura,AU
INV0001985,Pierre Tanaka,US
INV0001986,Anita Kowalski,FR
INV0001987,Hans Taylor,FR
INV0001988,Mary Wilson,US
INV0001989,Charlotte Wang,DE
INV0001990,Emma Martin,ZA
INV0001991,Fatima Miller,CH
INV0001992,Michael Martinez,CH
INV0001993,Sarah Johnson,FR
INV0001994,Anastasia Garcia,AT
INV0001995,Hiroshi Kim,CN
INV0001996,Emma Suzuki,US
INV0001997,Thomas Chen,US
INV0001998,Wei Schneider,US
INV0001999,Robert Wilson,IN
INV0002000,William Johnson,US
INV0002001,Mehmet Yamamoto,DE
INV0002002,Carlos Dubois,IT
INV0002003,Yuki Ivanov,IN
INV0002004,Robert Novak,FR
INV0002005,Anita Demir,SE
INV0002006,Andre Park,NO
INV0002007,Greta Kowalski,US
INV0002008,Andre Novak,DE
INV0002009,Raj Martinez,IT
INV0002010,Thomas Garcia,NL
INV0002011,Li Tanaka,AT
INV0002012,Hiroshi Anderson,US
INV0002013,John Smith,FR
INV0002014,Robert Yamamoto,US
INV0002015,Carlos Novak,US
INV0002016,Lucia Martinez,US
INV0002017,John Mueller,US
INV0002018,Marco Lee,US
INV0002019,Akira Tanaka,FR
INV0002020,Hans Ivanov,GB
INV0002021,Fatima Chen,SK
INV0002022,Beatriz Suzuki,FR
INV0002023,Thomas Wang,AT
INV0002024,Greta Park,BE
INV0002025,Anastasia Kim,US
INV0002026,Zeynep Zhang,US
INV0002027,Beatriz Novak,IT
INV0002028,Hans Moore,SE
INV0002029,Isabella Wilson,US
INV0002030,Olivia Park,CA
INV0002031,Elena Schneider,HU
INV0002032,Elena Rossi,FR
INV0002033,Ming Johnson,PT
INV0002034,Sarah Novak,US
INV0002035,Isabella Miller,US
INV0002036,Yuki Wilson,US
INV0002037,Pierre Smith,PT
INV0002038,Emma Anderson,US
INV0002039,Lucia Martin,IL
INV0002040,Hans Singh,TW
INV0002041,Priya Dubois,US
INV0002042,David Kumar,AU
INV0002043,Sophia Brown,DE
INV0002044,Fatima Jones,DE
INV0002045,Carlos Thomas,LU
INV0002046,Hiroshi Suzuki,GB
INV0002047,Olivia Chen,NO
INV0002048,Pierre Chen,US
INV0002049,David Moore,IE
INV0002050,James Kowalski,US
INV0002051,Mia Martinez,SI
INV0002052,Zeynep Singh,DE
INV0002053,William Park,US
INV0002054,David Ivanov,IT
INV0002055,Olivia Wang,DE
INV0002056,Andre Singh,DE
INV0002057,Priya Brown,US
INV0002058,Mia Davis,BE
INV0002059,Andre Mueller,LU
INV0002060,John Taylor,US
INV0002061,Anita Davis,BR
INV0002062,Charlotte Smith,CZ
INV0002063,Anita Martinez,US
INV0002064,Marco Anderson,IT
INV0002065,Emma Chen,RU
INV0002066,Lucia Garcia,US
INV0002067,Elena Kumar,US
INV0002068,Andre Brown,US
INV0002069,Raj Anderson,US
INV0002070,Kenji Miller,AT
INV0002071,Lucia Lee,CA
INV0002072,Akira Yamamoto,IN
INV0002073,Daniel Johnson,US
INV0002074,Ahmed Yamamoto,US
INV0002075,Robert Wang,CZ
INV0002076,Lucia Schneider,FR
INV0002077,Wei Novak,US
INV0002078,Lucia Moore,JP
INV0002079,Isabella Novak,IS
INV0002080,Ming Dubois,PG
INV0002081,Marco Ivanov,DE
INV0002082,Michael Kowalski,MY
INV0002083,Pierre Liu,LT
INV0002084,Kenji Tanaka,FR
INV0002085,John Park,GB
INV0002086,Ahmed Thomas,US
INV0002087,Elena Tanaka,US
INV0002088,Charlotte Patel,US
INV0002089,Michael Novak,KR
INV0002090,Daniel Kowalski,US
INV0002091,Lucia Ivanov,ES
INV0002092,Elena Liu,FR
INV0002093,Hans Patel,DE
INV0002094,James Kowalski,US
INV0002095,Michael Williams,CH
INV0002096,Isabella Williams,TN
INV0002097,James Rossi,BE
INV0002098,James Williams,NL
INV0002099,Beatriz Suzuki,US
INV0002100,Lucia Kowalski,US
INV0002101,Anita Wang,DE
INV0002102,Priya Lee,US
INV0002103,Michael Smith,IN
INV0002104,Beatriz Rossi,DE
INV0002105,Chloe Park,US
INV0002106,Priya Ivanov,CA
INV0002107,Hans Tanaka,US
INV0002108,Sarah Kim,CA
INV0002109,Anastasia Williams,US
INV0002110,Michael Singh,BE
INV0002111,Mia Kowalski,DE
INV0002112,James Lee,FR
INV0002113,Ahmed Moore,GB
INV0002114,Anastasia Chen,DE
INV0002115,Andre Thomas,JP
INV0002116,Akira Schmidt,US
INV0002117,James Park,NL
INV0002118,Raj Dubois,US
INV0002119,Mehmet Mueller,CH
INV0002120,William Thomas,CA
INV0002121,Fatima Ferrari,IT
INV0002122,Mehmet Taylor,IT
INV0002123,Marco Schneider,ES
INV0002124,Ming Ivanov,DE
INV0002125,Priya Schmidt,US
INV0002126,Greta Patel,GB
INV0002127,Charlotte Petrov,NO
INV0002128,Mia Suzuki,GB
INV0002129,Hiroshi Tanaka,GB
INV0002130,Pierre Nakamura,US
INV0002131,David Liu,ES
INV0002132,Mary Kowalski,CN
INV0002133,Li Smith,US
INV0002134,Thomas Martin,DE
INV0002135,Mary Zhang,IT
INV0002136,Ivan Ivanov,JP
INV0002137,Sanjay Anderson,DE
INV0002138,David Dubois,CA
INV0002139,Sophia Wilson,DE
INV0002140,Priya Ozturk,GB
INV0002141,Thomas Wang,US
INV0002142,Emma Petrov,NL
INV0002143,Sanjay Martin,US
INV0002144,Michael Patel,FR
INV0002145,Isabella Rossi,US
INV0002146,Sanjay Miller,SA
INV0002147,Beatriz Singh,US
INV0002148,Sanjay Suzuki,DE
INV0002149,Sarah Kumar,DE
INV0002150,Greta Schmidt,DE
INV0002151,Thomas Demir,US
INV0002152,Andre Park,RU
INV0002153,Sarah Singh,CN
INV0002154,David Patel,GB
INV0002155,Sanjay Anderson,IL
INV0002156,Ivan Lee,DE
INV0002157,Sarah Nakamura,IT
INV0002158,Marco Petrov,IT
INV0002159,Emma Lee,FR
INV0002160,Wei Nakamura,ES
INV0002161,Robert Kumar,JP
INV0002162,Carlos Petrov,US
INV0002163,Sarah Ivanov,FR
INV0002164,Hiroshi Garcia,FR
INV0002165,Ivan Mueller,US
INV0002166,Robert Wilson,GB
INV0002167,Akira Moore,FR
INV0002168,Fatima Petrov,PL
INV0002169,Akira Kim,US
INV0002170,Anastasia Chen,NZ
INV0002171,Michael Zhang,DE
INV0002172,Ming Petrov,IN
INV0002173,Olivia Schmidt,DE
INV0002174,Priya Yamamoto,GB
INV0002175,Ming Yamamoto,AT
INV0002176,Beatriz Johnson,FR
INV0002177,William Yamamoto,US
INV0002178,Pierre Kim,DE
INV0002179,Pierre Williams,MX
INV0002180,Daniel Tanaka,FR
INV0002181,Emma Davis,US
INV0002182,Sarah Chen,US
INV0002183,Sophia Liu,US
INV0002184,Jing Davis,US
INV0002185,Pierre Martinez,US
INV0002186,Jing Martin,US
INV0002187,Kenji Martin,CA
INV0002188,Kenji Kowalski,US
INV0002189,Hiroshi Ivanov,US
INV0002190,Elena Anderson,US
INV0002191,Mehmet Johnson,CA
INV0002192,Anita Kowalski,CH
INV0002193,Hiroshi Taylor,DE
INV0002194,Wei Moore,US
INV0002195,Elena Zhang,CN
INV0002196,Chloe Smith,DE
INV0002197,Ahmed Zhang,US
INV0002198,Mehmet Tanaka,DE
INV0002199,Mary Liu,US
INV0002200,Ahmed Lee,FR
INV0002201,Ivan Miller,DE
INV0002202,Lucia Demir,IT
INV0002203,Emma Thomas,MX
INV0002204,Ivan Dubois,FR
INV0002205,Mary Williams,NL
INV0002206,Anastasia Singh,BG
INV0002207,Lucia Nakamura,US
INV0002208,William Johnson,GB
INV0002209,Zeynep Yamamoto,SE
INV0002210,Andre Singh,GB
INV0002211,Ivan Zhang,DE
INV0002212,Andre Wang,KR
INV0002213,Mary Ivanov,US
INV0002214,Thomas Anderson,ES
INV0002215,Fatima Wilson,RS
INV0002216,Ahmed Kowalski,US
INV0002217,Elena Park,US
INV0002218,Thomas Schmidt,GB
INV0002219,Sanjay Anderson,DE
INV0002220,Li Demir,DE
INV0002221,Pierre Novak,IN
INV0002222,Mia Wilson,FR
INV0002223,Kenji Moore,GB
INV0002224,Li Kowalski,CN
INV0002225,Greta Anderson,US
INV0002226,Sanjay Taylor,CH
INV0002227,Michael Ivanov,KR
INV0002228,Olivia Thomas,DE
INV0002229,Sophia Johnson,CH
INV0002230,Hans Schmidt,US
INV0002231,Pierre Park,US
INV0002232,Yuki Anderson,FR
INV0002233,James Wilson,FR
INV0002234,Mary Kim,US
INV0002235,Yuki Demir,FR
INV0002236,Elena Lee,IN
INV0002237,Thomas Lee,US
INV0002238,Mary Yamamoto,IR
INV0002239,Carlos Wilson,IT
INV0002240,Marco Martinez,US
INV0002241,Beatriz Tanaka,FR
INV0002242,Ahmed Rossi,JP
INV0002243,Robert Taylor,DE
INV0002244,Thomas Williams,CA
INV0002245,John Zhang,GB
INV0002246,Thomas Moore,US
INV0002247,Mia Jones,FR
INV0002248,Pierre Kim,CN
INV0002249,Ming Dubois,CH
INV0002250,Greta Nakamura,CZ
INV0002251,Marco Suzuki,US
INV0002252,Ming Nakamura,ES
INV0002253,Sanjay Demir,IT
INV0002254,Anastasia Williams,FR
INV0002255,James Schneider,IE
INV0002256,David Chen,IT
INV0002257,Kenji Nakamura,US
INV0002258,David Ivanov,KR
INV0002259,Anastasia Park,GB
INV0002260,Daniel Liu,NL
INV0002261,Fatima Singh,US
INV0002262,Chloe Taylor,DE
INV0002263,Wei Kim,CA
INV0002264,Anastasia Anderson,CA
INV0002265,Beatriz Schneider,GB
INV0002266,Ivan Davis,FR
INV0002267,Anita Novak,CN
INV0002268,Fatima Schmidt,DE
INV0002269,Pierre Johnson,FR
INV0002270,Chloe Ozturk,US
INV0002271,Daniel Dubois,SE
INV0002272,Hiroshi Patel,US
INV0002273,Beatriz Taylor,US
INV0002274,Olivia Garcia,DE
INV0002275,Pierre Park,RO
INV0002276,Emma Kowalski,US
INV0002277,Ahmed Ferrari,ES
INV0002278,William Suzuki,FR
INV0002279,Ahmed Williams,DE
INV0002280,Jing Petrov,US
INV0002281,Sophia Taylor,CH
INV0002282,Isabella Brown,GB
INV0002283,Li Singh,US
INV0002284,Pierre Liu,US
INV0002285,Isabella Davis,ES
INV0002286,Daniel Smith,US
INV0002287,Hiroshi Smith,IE
INV0002288,Lucia Rossi,JP
INV0002289,John Demir,TW
INV0002290,Charlotte Martin,SE
INV0002291,Mehmet Martinez,FR
INV0002292,Hans Schneider,CA
INV0002293,Marco Demir,US
INV0002294,Charlotte Ivanov,US
INV0002295,Elena Park,RU
INV0002296,Mia Brown,FR
INV0002297,Sophia Brown,US
INV0002298,Raj Williams,CN
INV0002299,David Petrov,HR
INV0002300,Li Kumar,DK
INV0002301,Sarah Miller,FR
INV0002302,Isabella Taylor,US
INV0002303,Wei Kim,US
INV0002304,Marco Petrov,GB
INV0002305,Isabella Dubois,US
INV0002306,Anita Tanaka,US
INV0002307,Emma Singh,DE
INV0002308,Priya Suzuki,RU
INV0002309,Greta Ivanov,CA
INV0002310,Wei Martinez,CN
INV0002311,Olivia Zhang,DE
INV0002312,Anastasia Schmidt,CN
INV0002313,Mia Martin,ES
INV0002314,Sarah Miller,GB
INV0002315,Andre Kowalski,DE
INV0002316,Carlos Demir,US
INV0002317,Wei Mueller,BR
INV0002318,Ming Wang,PT
INV0002319,Sanjay Kim,ZA
INV0002320,Robert Kim,JP
INV0002321,Lucia Kowalski,US
INV0002322,Andre Rossi,DE
INV0002323,Isabella Kim,DE
INV0002324,Wei Moore,US
INV0002325,Olivia Johnson,IT
INV0002326,Andre Davis,US
INV0002327,Mia Kim,LU
INV0002328,Hans Williams,IT
INV0002329,Raj Ivanov,US
INV0002330,Mia Smith,US
INV0002331,Daniel Liu,RO
INV0002332,Michael Singh,US
INV0002333,Ivan Ivanov,PL
INV0002334,John Davis,US
INV0002335,Jing Kumar,BR
INV0002336,Sanjay Kim,US
INV0002337,Isabella Moore,BR
INV0002338,Jing Martinez,JO
INV0002339,David Wilson,IN
INV0002340,Sophia Park,IE
INV0002341,Kenji Kumar,CN
INV0002342,Hans Brown,IT
INV0002343,Li Petrov,US
INV0002344,Zeynep Patel,JP
INV0002345,Kenji Johnson,NO
INV0002346,Sanjay Kumar,DE
INV0002347,Michael Anderson,US
INV0002348,Mary Kumar,UZ
INV0002349,Andre Novak,ZA
INV0002350,Sanjay Demir,SK
INV0002351,Isabella Demir,CH
INV0002352,Li Patel,US
INV0002353,David Zhang,FR
INV0002354,Emma Rossi,CH
INV0002355,Priya Schneider,US
INV0002356,Mia Kowalski,US
INV0002357,Isabella Davis,IL
INV0002358,David Moore,GB
INV0002359,Pierre Ferrari,US
INV0002360,Carlos Ferrari,FR
INV0002361,Daniel Kumar,GB
INV0002362,Anastasia Singh,IL
INV0002363,Sophia Miller,BE
INV0002364,Zeynep Wilson,IL
INV0002365,David Dubois,KR
INV0002366,Anastasia Davis,US
INV0002367,Li Williams,US
INV0002368,Marco Garcia,GB
INV0002369,Chloe Williams,DE
INV0002370,Anastasia Singh,US
INV0002371,Sanjay Singh,US
INV0002372,Mia Patel,DE
INV0002373,Daniel Liu,US
INV0002374,Kenji Patel,CU
INV0002375,Mehmet Davis,US
INV0002376,Sophia Taylor,US
INV0002377,Olivia Smith,US
INV0002378,Akira Ferrari,DE
INV0002379,Mia Novak,KR
INV0002380,Akira Patel,AU
INV0002381,Sophia Liu,DE
INV0002382,Charlotte Taylor,IN
INV0002383,Li Kim,AU
INV0002384,Kenji Schneider,FR
INV0002385,Robert Johnson,FR
INV0002386,Zeynep Brown,DE
INV0002387,Ahmed Brown,NO
INV0002388,Greta Nakamura,FR
INV0002389,Marco Ozturk,US
INV0002390,Pierre Kim,FR
INV0002391,Li Kumar,GB
INV0002392,Mehmet Novak,DE
INV0002393,Chloe Petrov,IN
INV0002394,Emma Dubois,DE
INV0002395,Chloe Singh,US
INV0002396,Beatriz Dubois,IT
INV0002397,Thomas Lee,IN
INV0002398,Elena Wang,MX
INV0002399,Fatima Thomas,US
INV0002400,Mehmet Kumar,SE
INV0002401,Chloe Rossi,US
INV0002402,Michael Martinez,DE
INV0002403,Raj Martinez,IE
INV0002404,William Liu,DE
INV0002405,Marco Petrov,AT
INV0002406,Ivan Miller,RU
INV0002407,James Patel,VN
INV0002408,Beatriz Jones,US
INV0002409,Kenji Dubois,SA
INV0002410,Anita Schmidt,ES
INV0002411,Elena Chen,CO
INV0002412,William Martinez,HU
INV0002413,Michael Kumar,FI
INV0002414,Anita Mueller,VN
INV0002415,Sanjay Kumar,AU
INV0002416,Charlotte Thomas,US
INV0002417,Mehmet Jones,US
INV0002418,Sanjay Rossi,DE
INV0002419,Anita Demir,DK
INV0002420,Ming Ivanov,DE
INV0002421,Pierre Thomas,HU
INV0002422,Fatima Jones,GR
INV0002423,James Demir,PL
INV0002424,Ming Rossi,US
INV0002425,Mehmet Brown,IN
INV0002426,Mia Wilson,FR
INV0002427,Andre Smith,US
INV0002428,Sophia Anderson,CN
INV0002429,Kenji Liu,FR
INV0002430,Elena Petrov,CA
INV0002431,Daniel Martin,US
INV0002432,Ming Singh,GB
INV0002433,Zeynep Singh,NL
INV0002434,Raj Garcia,CN
INV0002435,John Kim,IT
INV0002436,Fatima Wilson,US
INV0002437,Sarah Tanaka,DE
INV0002438,Sarah Smith,US
INV0002439,Akira Yamamoto,DE
INV0002440,Wei Johnson,IT
INV0002441,Greta Ozturk,RU
INV0002442,Andre Patel,US
INV0002443,Ahmed Nakamura,DE
INV0002444,Greta Novak,FI
INV0002445,Mehmet Thomas,GB
INV0002446,Robert Moore,JP
INV0002447,Ahmed Tanaka,DE
INV0002448,Sophia Liu,US
INV0002449,Robert Wilson,US
INV0002450,Michael Johnson,BE
INV0002451,Lucia Mueller,CN
INV0002452,Emma Wilson,US
INV0002453,Hans Dubois,US
INV0002454,Marco Mueller,US
INV0002455,Isabella Dubois,JP
INV0002456,Greta Ivanov,NL
INV0002457,Ahmed Yamamoto,FI
INV0002458,Isabella Mueller,FI
INV0002459,John Petrov,TW
