patent_id,company_id
D944484,CMP000636
11454597,CMP000118
11389573,CMP000324
D947060,CMP000010
D947060,CMP000017
11409637,CMP000164
11409637,CMP000040
11535722,CMP000608
11535722,CMP000494
11497355,CMP000612
11497355,CMP000700
11287486,CMP000077
11376108,CMP000680
11376108,CMP000012
11263314,CMP000258
11481375,CMP000088
11522339,CMP000732
11522339,CMP000009
11248462,CMP000137
11438582,CMP000034
11216879,CMP000003
D941779,CMP000165
D941779,CMP000358
11486268,CMP000428
11486268,CMP000011
D944890,CMP000225
11315899,CMP000651
11261343,CMP000265
11509312,CMP000006
11509312,CMP000123
11243283,CMP000031
11243283,CMP000037
D940703,CMP000017
11319692,CMP000649
11319692,CMP000000
11514680,CMP000025
11487874,CMP000026
11487874,CMP000433
11358675,CMP000017
11358675,CMP000082
11339759,CMP000005
11534218,CMP000008
11533029,CMP000068
D967894,CMP000006
11227768,CMP000015
11227768,CMP000514
11294363,CMP000004
11460125,CMP000060
11512889,CMP000054
11512889,CMP000142
D945893,CMP000023
D945893,CMP000364
D950975,CMP000298
D953336,CMP000000
D953336,CMP000072
D971471,CMP000001
D971471,CMP000241
11369782,CMP000200
11510818,CMP000000
11514772,CMP000418
11323263,CMP000000
11323263,CMP000213
D949818,CMP000003
11215715,CMP000421
D947991,CMP000015
D947991,CMP000213
11313484,CMP000000
11276742,CMP000119
11398392,CMP000000
11362624,CMP000045
11362624,CMP000035
11455752,CMP000010
11410988,CMP000025
11365687,CMP000007
11421351,CMP000492
11267380,CMP000246
11267380,CMP000724
11496505,CMP000005
11496505,CMP000267
11530253,CMP000026
11508312,CMP000013
11271653,CMP000204
11286380,CMP000708
11364821,CMP000014
11364821,CMP000112
11303535,CMP000006
11238054,CMP000496
11478301,CMP000730
D957436,CMP000489
11334022,CMP000448
11391501,CMP000435
11220676,CMP000255
11432642,CMP000023
11250305,CMP000038
11382491,CMP000486
11382491,CMP000005
11402336,CMP000205
D957069,CMP000628
D957069,CMP000155
11296866,CMP000159
11490279,CMP000234
11220878,CMP000001
D946596,CMP000171
D946596,CMP000191
11466553,CMP000056
11389675,CMP000018
11389675,CMP000401
11245761,CMP000534
11245761,CMP000373
11231382,CMP000008
11257332,CMP000003
11257332,CMP000018
11348896,CMP000002
11497605,CMP000785
11531390,CMP000373
11296185,CMP000161
11296185,CMP000002
11339526,CMP000212
11339526,CMP000489
11288181,CMP000191
11513758,CMP000042
D972468,CMP000001
D972468,CMP000228
11537108,CMP000017
11537108,CMP000039
11523021,CMP000013
11334796,CMP000200
11412878,CMP000752
11402530,CMP000067
11361599,CMP000001
11218262,CMP000205
11218262,CMP000057
11482222,CMP000070
11482222,CMP000007
11465584,CMP000008
11465584,CMP000302
D955531,CMP000030
11379925,CMP000009
11379925,CMP000502
11475187,CMP000108
11475187,CMP000343
11475357,CMP000499
11426501,CMP000517
11379875,CMP000006
11379875,CMP000446
11232647,CMP000014
11232647,CMP000130
11225731,CMP000030
11225731,CMP000142
11299146,CMP000071
11299146,CMP000000
11278869,CMP000658
11274976,CMP000706
11357638,CMP000745
11357638,CMP000469
11386761,CMP000000
11386761,CMP000089
11512234,CMP000092
D951038,CMP000431
11387433,CMP000308
11266179,CMP000004
11266179,CMP000044
RE49074,CMP000652
11229689,CMP000245
11426416,CMP000002
11316718,CMP000721
11316718,CMP000031
11428691,CMP000448
11428691,CMP000018
11270155,CMP000086
11368466,CMP000075
PP34486,CMP000003
11241373,CMP000019
11417666,CMP000079
11417666,CMP000008
11416204,CMP000071
D971982,CMP000068
11236120,CMP000568
11470167,CMP000033
11420035,CMP000770
11435162,CMP000245
11309887,CMP000007
11506553,CMP000116
11465209,CMP000207
11465209,CMP000179
11418460,CMP000776
11418460,CMP000767
11431436,CMP000011
11277388,CMP000171
11450232,CMP000003
11350667,CMP000013
11456048,CMP000039
11390614,CMP000178
11407058,CMP000004
D970769,CMP000339
D970769,CMP000102
11435730,CMP000001
11370478,CMP000021
11317745,CMP000097
11473215,CMP000126
11473215,CMP000004
11395482,CMP000747
11232933,CMP000381
11528891,CMP000151
11528891,CMP000598
11288706,CMP000292
11519200,CMP000036
11519200,CMP000006
11301105,CMP000031
11232077,CMP000217
11232077,CMP000181
11345558,CMP000007
11388836,CMP000076
11388836,CMP000156
11283226,CMP000293
11386968,CMP000200
11386968,CMP000000
11494575,CMP000072
11514553,CMP000454
11514553,CMP000196
11280526,CMP000450
11379717,CMP000189
D941387,CMP000661
D941387,CMP000014
11244810,CMP000000
11244810,CMP000014
11230671,CMP000338
11446148,CMP000264
11465057,CMP000434
11465057,CMP000057
11446368,CMP000030
11295991,CMP000689
11446220,CMP000054
11446220,CMP000385
11299292,CMP000015
11299292,CMP000230
11537198,CMP000021
11462963,CMP000081
11391138,CMP000001
11391138,CMP000110
11337020,CMP000089
11337020,CMP000003
11420293,CMP000165
11420293,CMP000020
11458245,CMP000009
11278360,CMP000089
11278360,CMP000153
11228605,CMP000011
11347951,CMP000000
11347951,CMP000103
11536413,CMP000044
11426488,CMP000113
11512123,CMP000350
11512123,CMP000210
11218300,CMP000466
11218300,CMP000001
11216844,CMP000713
11216844,CMP000003
D957499,CMP000162
11395310,CMP000234
11363440,CMP000009
11259130,CMP000497
11268777,CMP000097
11254147,CMP000649
11321939,CMP000037
11321939,CMP000092
11343914,CMP000706
11400564,CMP000057
11400564,CMP000021
11407155,CMP000037
11424944,CMP000380
11424944,CMP000252
11213613,CMP000002
11277683,CMP000016
11316166,CMP000044
11316166,CMP000000
11340686,CMP000512
11340686,CMP000071
11327171,CMP000074
11327171,CMP000361
11411565,CMP000736
D951088,CMP000039
11364173,CMP000011
11364173,CMP000297
11222542,CMP000004
11220189,CMP000003
11392190,CMP000601
11308091,CMP000515
11379222,CMP000437
11379222,CMP000014
11228734,CMP000766
11228734,CMP000642
11387796,CMP000014
11387796,CMP000202
11353799,CMP000027
11353799,CMP000331
11370766,CMP000073
11370766,CMP000101
11495923,CMP000355
11495923,CMP000293
11275331,CMP000136
11222097,CMP000012
11222097,CMP000136
11429592,CMP000005
11429592,CMP000779
11306244,CMP000007
11321641,CMP000398
11321641,CMP000000
11393864,CMP000006
11254154,CMP000031
D951865,CMP000050
11364363,CMP000013
11364363,CMP000104
11488146,CMP000007
11427529,CMP000579
11414502,CMP000092
D958046,CMP000264
11283605,CMP000152
11340409,CMP000152
11298439,CMP000025
11401412,CMP000309
11239600,CMP000631
11239600,CMP000026
11399893,CMP000056
11399893,CMP000017
11485535,CMP000079
11506460,CMP000222
11506460,CMP000041
11510721,CMP000030
11295932,CMP000170
11295932,CMP000066
11317498,CMP000113
11317498,CMP000145
11272593,CMP000578
11503313,CMP000113
11503313,CMP000093
11485322,CMP000112
11485322,CMP000235
11535438,CMP000355
11264728,CMP000560
11333140,CMP000273
11300287,CMP000004
D968945,CMP000695
PP33968,CMP000065
11329611,CMP000027
11370756,CMP000168
11515210,CMP000024
11515210,CMP000606
11355947,CMP000056
11224273,CMP000000
11224273,CMP000128
11286177,CMP000062
11450445,CMP000718
11450445,CMP000059
11251826,CMP000644
11338570,CMP000025
11302292,CMP000008
11519467,CMP000000
11519467,CMP000222
11291271,CMP000326
11536383,CMP000057
11443249,CMP000478
11279234,CMP000482
11342415,CMP000000
11412688,CMP000001
11412688,CMP000243
D957420,CMP000003
11338973,CMP000018
11397399,CMP000180
11309352,CMP000482
11307971,CMP000284
11307971,CMP000671
11491749,CMP000017
11361704,CMP000058
11361704,CMP000770
11516242,CMP000360
11516242,CMP000390
11302829,CMP000463
11274708,CMP000310
11234576,CMP000137
D943676,CMP000291
D943676,CMP000055
11509201,CMP000155
11509201,CMP000676
11287330,CMP000077
11449854,CMP000002
11331155,CMP000004
11485838,CMP000425
11494457,CMP000017
11494457,CMP000254
11268982,CMP000284
11268982,CMP000012
11444181,CMP000419
11359870,CMP000002
11373932,CMP000152
11525162,CMP000334
11517444,CMP000341
D957974,CMP000496
11377374,CMP000037
11377374,CMP000000
11322547,CMP000201
11401980,CMP000556
11445118,CMP000520
11247218,CMP000006
11395612,CMP000510
11395612,CMP000372
11475530,CMP000357
11352387,CMP000017
11286620,CMP000269
11290070,CMP000187
11290070,CMP000008
11387344,CMP000667
11387344,CMP000386
11277023,CMP000797
11246877,CMP000110
11246877,CMP000000
11235396,CMP000059
11434340,CMP000001
11427461,CMP000088
11427461,CMP000040
11240498,CMP000057
11259727,CMP000118
11259727,CMP000006
11506789,CMP000151
11506789,CMP000211
11516314,CMP000198
11516314,CMP000191
11266140,CMP000010
11511987,CMP000788
11511987,CMP000733
11474786,CMP000152
11474786,CMP000002
11401490,CMP000000
11328799,CMP000047
11328799,CMP000104
11507938,CMP000321
D970259,CMP000636
11283219,CMP000033
11501537,CMP000005
11501537,CMP000468
11466751,CMP000043
11530021,CMP000320
11462876,CMP000150
11423643,CMP000645
11423643,CMP000009
11488490,CMP000000
11316150,CMP000407
11401425,CMP000523
11401425,CMP000375
D959984,CMP000086
11512952,CMP000005
11286606,CMP000106
11405255,CMP000209
11405255,CMP000080
11465769,CMP000483
11286340,CMP000073
11403718,CMP000180
11396524,CMP000324
11439588,CMP000351
11439588,CMP000155
11392974,CMP000037
11425457,CMP000171
11425457,CMP000276
11401756,CMP000288
11401756,CMP000765
11440792,CMP000009
11440792,CMP000793
11414911,CMP000318
11451622,CMP000114
11451622,CMP000235
11410698,CMP000430
11284605,CMP000360
11284605,CMP000607
11443450,CMP000177
11443450,CMP000052
D965180,CMP000052
11280264,CMP000683
11257790,CMP000003
11257790,CMP000224
11470503,CMP000010
11409200,CMP000008
11234181,CMP000012
11317480,CMP000296
11317480,CMP000043
11269215,CMP000016
11316199,CMP000000
11518816,CMP000043
11478904,CMP000281
11478904,CMP000095
11432782,CMP000237
11470952,CMP000008
11272135,CMP000210
11450669,CMP000136
11450669,CMP000194
11519643,CMP000265
11519643,CMP000196
11298561,CMP000299
D958693,CMP000065
D965414,CMP000012
11333575,CMP000000
11333575,CMP000169
11460045,CMP000017
11460045,CMP000267
11236293,CMP000416
11236293,CMP000001
11308144,CMP000089
11320851,CMP000060
11414759,CMP000366
11414759,CMP000001
11335249,CMP000004
11335249,CMP000036
11213448,CMP000247
11213448,CMP000263
11249163,CMP000072
11237111,CMP000146
11237111,CMP000021
11332800,CMP000647
11289290,CMP000067
11289290,CMP000027
D950815,CMP000023
11494909,CMP000162
11494909,CMP000017
11325624,CMP000524
11325624,CMP000325
D966522,CMP000425
11516181,CMP000017
11489634,CMP000447
D963154,CMP000051
D963154,CMP000572
11234911,CMP000134
11234911,CMP000298
11494247,CMP000024
11494247,CMP000045
11309440,CMP000067
11400641,CMP000222
11384353,CMP000529
D969564,CMP000127
11329100,CMP000016
11454999,CMP000006
11297776,CMP000070
11297776,CMP000023
11466396,CMP000424
11513760,CMP000015
D952982,CMP000005
D952982,CMP000721
11471008,CMP000209
D963019,CMP000506
D963019,CMP000129
11263722,CMP000462
11391407,CMP000343
11391407,CMP000000
11365743,CMP000001
11365743,CMP000022
11349836,CMP000242
11217788,CMP000039
11217788,CMP000224
11479275,CMP000001
11529123,CMP000652
11238173,CMP000070
11343165,CMP000029
11343165,CMP000013
11342000,CMP000349
11382413,CMP000129
11382413,CMP000104
11488908,CMP000615
11370714,CMP000006
11370714,CMP000130
11284185,CMP000328
11505841,CMP000293
11238578,CMP000078
11238578,CMP000290
11507670,CMP000319
11271898,CMP000007
11271898,CMP000652
11230793,CMP000060
11307615,CMP000779
11317901,CMP000088
11324700,CMP000008
11324700,CMP000013
11374444,CMP000461
11383442,CMP000027
11383442,CMP000218
11399976,CMP000080
11240882,CMP000498
11506824,CMP000000
11266270,CMP000074
11460570,CMP000001
11460570,CMP000096
11214209,CMP000268
11388864,CMP000002
11388864,CMP000250
11531156,CMP000053
11238937,CMP000012
11238937,CMP000008
11450366,CMP000001
11450366,CMP000645
D960703,CMP000325
D960703,CMP000019
11381257,CMP000021
11381257,CMP000072
11471657,CMP000594
11471657,CMP000140
11372061,CMP000012
11372061,CMP000054
11462482,CMP000441
D967758,CMP000262
11369000,CMP000330
11228860,CMP000037
11380189,CMP000489
11380189,CMP000001
D961055,CMP000004
D965444,CMP000223
11295387,CMP000135
11295387,CMP000097
11280619,CMP000335
11322887,CMP000327
11322887,CMP000251
11382460,CMP000520
11382460,CMP000659
11534337,CMP000578
11484930,CMP000008
11406529,CMP000169
D945585,CMP000308
11264681,CMP000484
11295599,CMP000052
11295599,CMP000067
11335293,CMP000181
11335293,CMP000059
11366172,CMP000577
11366172,CMP000744
11464750,CMP000094
D972268,CMP000098
11394490,CMP000480
11540186,CMP000295
11340108,CMP000322
11477564,CMP000027
11491800,CMP000320
11491800,CMP000083
11256263,CMP000006
11256263,CMP000016
11485676,CMP000524
11460189,CMP000366
11460189,CMP000237
11279583,CMP000419
11247818,CMP000111
11248075,CMP000330
11309989,CMP000538
11414534,CMP000000
11340801,CMP000021
11340801,CMP000438
11488567,CMP000075
11454099,CMP000275
11415554,CMP000052
11443794,CMP000033
11331040,CMP000541
11331040,CMP000001
11470112,CMP000027
11243925,CMP000204
11379847,CMP000269
11379847,CMP000184
11313288,CMP000301
11524471,CMP000126
11216449,CMP000028
11216449,CMP000011
11311721,CMP000003
11311721,CMP000288
11309109,CMP000037
11309109,CMP000297
11485290,CMP000019
11485290,CMP000073
11390257,CMP000030
11448252,CMP000043
11243838,CMP000319
11323755,CMP000281
11323755,CMP000000
11229299,CMP000098
11486310,CMP000195
11379458,CMP000005
11379458,CMP000000
D941090,CMP000029
D941090,CMP000066
11536430,CMP000000
11382627,CMP000753
11531528,CMP000329
11421857,CMP000456
11513223,CMP000009
11440562,CMP000122
11440562,CMP000000
11485757,CMP000178
11485757,CMP000675
11321769,CMP000141
11360929,CMP000363
D965082,CMP000267
D965082,CMP000079
D940894,CMP000062
PP34514,CMP000575
PP34514,CMP000234
11331697,CMP000021
11331697,CMP000494
11264532,CMP000073
D957796,CMP000304
11334704,CMP000021
11334704,CMP000242
D940313,CMP000089
11460811,CMP000056
11460811,CMP000027
11317775,CMP000011
D959178,CMP000007
11469300,CMP000346
11317696,CMP000307
D964131,CMP000001
11343586,CMP000046
D970350,CMP000000
11424861,CMP000448
11404110,CMP000199
11400569,CMP000007
11238730,CMP000718
11238730,CMP000294
11342025,CMP000141
11426216,CMP000030
11400850,CMP000320
11400850,CMP000063
11381337,CMP000427
11265017,CMP000135
11375485,CMP000209
11456065,CMP000033
D956166,CMP000207
11250603,CMP000153
11315377,CMP000027
11315377,CMP000043
11409284,CMP000169
11273433,CMP000567
11273433,CMP000562
11497903,CMP000025
D953596,CMP000012
D953596,CMP000158
11387508,CMP000468
11471603,CMP000004
11471603,CMP000137
11430475,CMP000003
11218448,CMP000000
11330242,CMP000171
D950443,CMP000004
11513867,CMP000000
11513867,CMP000448
11411602,CMP000418
11411602,CMP000079
11309402,CMP000011
11399330,CMP000584
11378329,CMP000436
11378329,CMP000105
11535055,CMP000008
11535055,CMP000134
11396979,CMP000109
11282507,CMP000761
11282507,CMP000000
11413433,CMP000070
11304190,CMP000033
D962236,CMP000020
11424135,CMP000780
11424135,CMP000414
D968378,CMP000053
11493922,CMP000766
11512937,CMP000036
11398985,CMP000004
11398985,CMP000047
11272025,CMP000103
11272025,CMP000109
11319685,CMP000559
11319685,CMP000176
11337653,CMP000605
11398935,CMP000799
11400836,CMP000475
11400836,CMP000033
11466304,CMP000040
11381121,CMP000162
11381121,CMP000018
11454495,CMP000000
11273651,CMP000028
11273651,CMP000007
11356001,CMP000049
11356001,CMP000722
11216535,CMP000157
11216535,CMP000092
11247484,CMP000002
D946722,CMP000227
D946722,CMP000062
D973179,CMP000034
11218100,CMP000082
11401145,CMP000181
11299676,CMP000083
11326370,CMP000253
11326370,CMP000738
11292471,CMP000590
11292471,CMP000458
11462575,CMP000729
11472791,CMP000261
11472791,CMP000566
11357962,CMP000174
11344942,CMP000030
11473844,CMP000301
11473844,CMP000011
11352081,CMP000403
11352081,CMP000011
11413711,CMP000404
11413711,CMP000410
D951896,CMP000432
11217226,CMP000280
11299587,CMP000269
11408522,CMP000145
D941259,CMP000082
D941259,CMP000247
11396267,CMP000008
11238467,CMP000334
11269789,CMP000089
11269789,CMP000773
11280171,CMP000159
11343455,CMP000328
11486771,CMP000069
11486771,CMP000270
11339213,CMP000048
11339213,CMP000199
11416447,CMP000349
11515590,CMP000005
11515590,CMP000006
11380317,CMP000058
11480561,CMP000244
11452891,CMP000010
11279866,CMP000085
11279866,CMP000638
11241223,CMP000230
11255144,CMP000327
11255144,CMP000082
11383031,CMP000470
11536387,CMP000530
11458161,CMP000023
D962874,CMP000548
11237011,CMP000241
11237011,CMP000234
11520642,CMP000027
11377152,CMP000039
11526904,CMP000003
11526904,CMP000423
11405006,CMP000020
11317374,CMP000002
11379043,CMP000185
11379043,CMP000101
11417931,CMP000101
11417931,CMP000022
D962149,CMP000265
11274074,CMP000020
11274074,CMP000372
11293061,CMP000412
11405746,CMP000000
11405746,CMP000034
11498434,CMP000185
11420637,CMP000005
D941138,CMP000436
D941138,CMP000084
11214335,CMP000030
11387768,CMP000445
11337392,CMP000331
11376338,CMP000174
11376338,CMP000016
11331386,CMP000785
11441002,CMP000132
11441002,CMP000002
11221488,CMP000012
11508601,CMP000129
11290892,CMP000026
11462962,CMP000600
11222200,CMP000220
11231643,CMP000145
11231643,CMP000000
11394126,CMP000614
11462320,CMP000032
11303684,CMP000369
11303684,CMP000600
11500870,CMP000039
11536602,CMP000165
11518248,CMP000001
11518248,CMP000010
11332968,CMP000319
11332968,CMP000092
11530276,CMP000358
11530276,CMP000055
11468007,CMP000004
11277081,CMP000001
11277081,CMP000055
D970833,CMP000126
D970833,CMP000248
11493061,CMP000272
11277393,CMP000010
11277393,CMP000009
11381821,CMP000210
11294960,CMP000215
11374503,CMP000078
11374503,CMP000007
11502854,CMP000011
11224771,CMP000393
11286466,CMP000655
11268314,CMP000016
11453290,CMP000353
11453290,CMP000002
11476766,CMP000197
11476766,CMP000027
D950927,CMP000359
D950927,CMP000746
11355891,CMP000026
11402186,CMP000000
11433797,CMP000023
11433797,CMP000555
11215173,CMP000063
11215173,CMP000239
11386766,CMP000049
11292022,CMP000005
11378002,CMP000008
11521456,CMP000377
11521456,CMP000041
11480465,CMP000595
11480465,CMP000017
11476209,CMP000299
11476209,CMP000007
11347680,CMP000596
11347680,CMP000680
11300557,CMP000049
D971692,CMP000005
D941059,CMP000060
D941059,CMP000335
11218008,CMP000013
11218008,CMP000000
11476830,CMP000014
11477332,CMP000176
11361313,CMP000000
D945660,CMP000000
11530065,CMP000003
11442595,CMP000089
D942915,CMP000041
D955984,CMP000547
11527525,CMP000594
11225702,CMP000211
D967715,CMP000029
11498730,CMP000412
11498730,CMP000318
11473139,CMP000310
11473139,CMP000001
11306264,CMP000019
11306264,CMP000000
11223251,CMP000009
11223251,CMP000188
11449696,CMP000005
11459426,CMP000225
11524996,CMP000006
D968715,CMP000261
11502388,CMP000277
D966483,CMP000729
11331417,CMP000088
11305055,CMP000012
11367334,CMP000487
11363961,CMP000176
11363961,CMP000594
11324846,CMP000267
11425224,CMP000030
11444292,CMP000369
11540269,CMP000665
11237486,CMP000015
11374156,CMP000319
11374156,CMP000003
D969337,CMP000002
D969337,CMP000558
11252586,CMP000605
11252586,CMP000008
11220323,CMP000793
11314190,CMP000041
11453532,CMP000237
11217428,CMP000034
11422051,CMP000017
11280343,CMP000016
11503765,CMP000044
11327811,CMP000053
11501623,CMP000189
11251276,CMP000177
11451785,CMP000385
11258568,CMP000318
11516261,CMP000050
11371926,CMP000090
11371926,CMP000343
11389288,CMP000068
11355056,CMP000202
11365148,CMP000046
11527172,CMP000005
11527172,CMP000001
11465839,CMP000108
11450174,CMP000011
11450174,CMP000551
D942996,CMP000030
11245034,CMP000016
11248129,CMP000061
11480148,CMP000243
D962686,CMP000185
11534579,CMP000071
11235906,CMP000686
11235906,CMP000003
D947236,CMP000000
D947236,CMP000654
11263011,CMP000215
11303554,CMP000311
11431442,CMP000351
11511109,CMP000013
11302724,CMP000621
11521812,CMP000000
PP34203,CMP000238
11243692,CMP000001
11243692,CMP000046
11498378,CMP000170
11498378,CMP000449
11533590,CMP000379
11460330,CMP000330
11460330,CMP000009
11408556,CMP000765
11408556,CMP000171
11320635,CMP000211
11320635,CMP000079
D968123,CMP000382
D968123,CMP000065
11457666,CMP000423
D946178,CMP000177
D964117,CMP000194
D964117,CMP000208
11308738,CMP000480
11324959,CMP000189
11324959,CMP000001
11293648,CMP000782
11293648,CMP000002
D961605,CMP000240
11425054,CMP000661
11425054,CMP000049
11343744,CMP000426
11408077,CMP000019
11262884,CMP000095
11262884,CMP000699
11249734,CMP000007
11393211,CMP000008
11393211,CMP000087
11367292,CMP000567
11492921,CMP000223
11492921,CMP000116
11320054,CMP000026
11320054,CMP000029
11531059,CMP000497
11534116,CMP000118
11534116,CMP000705
11238372,CMP000674
11238372,CMP000166
D957773,CMP000015
11458930,CMP000004
11458930,CMP000065
11408729,CMP000283
11389095,CMP000003
11389095,CMP000205
11517870,CMP000079
11433828,CMP000102
D947566,CMP000001
11320556,CMP000305
11320556,CMP000044
11344357,CMP000078
11308996,CMP000005
11421558,CMP000004
11520146,CMP000024
11520146,CMP000177
11368970,CMP000088
11368970,CMP000025
11235091,CMP000008
11235091,CMP000004
11383021,CMP000632
11350775,CMP000412
11509041,CMP000071
11414431,CMP000508
11417930,CMP000073
11417930,CMP000699
11495984,CMP000246
11495984,CMP000575
D943593,CMP000059
D943593,CMP000725
11321080,CMP000305
11325811,CMP000130
11325811,CMP000650
D948342,CMP000322
11455659,CMP000370
11455659,CMP000440
11296034,CMP000129
11336061,CMP000109
11389565,CMP000524
11342585,CMP000002
11479444,CMP000141
11479444,CMP000338
D953527,CMP000053
D953527,CMP000102
11264542,CMP000577
11264542,CMP000266
11533468,CMP000556
11533468,CMP000416
D969469,CMP000368
11522213,CMP000004
11491624,CMP000010
11491624,CMP000003
11396843,CMP000000
11299516,CMP000027
D969818,CMP000417
D969818,CMP000012
11229905,CMP000237
11300494,CMP000582
11310070,CMP000002
11310070,CMP000008
11342507,CMP000660
11342507,CMP000087
D941306,CMP000036
11378553,CMP000012
11320439,CMP000001
11320439,CMP000197
11448377,CMP000020
11360755,CMP000247
D960192,CMP000070
11249841,CMP000017
11231765,CMP000233
11231765,CMP000008
11465284,CMP000008
11313865,CMP000620
11250595,CMP000000
11428703,CMP000065
11479049,CMP000128
11298638,CMP000205
11236486,CMP000001
11350104,CMP000014
11399538,CMP000651
11440699,CMP000644
11440699,CMP000489
11292255,CMP000032
11292255,CMP000106
11427140,CMP000224
11510379,CMP000277
D968445,CMP000783
D950713,CMP000401
D950713,CMP000542
11285954,CMP000026
11285954,CMP000005
11480628,CMP000051
11345091,CMP000556
11238740,CMP000616
11238740,CMP000211
11503529,CMP000000
11503529,CMP000122
D955572,CMP000384
11485360,CMP000148
11243624,CMP000062
D952282,CMP000015
D952282,CMP000471
11406944,CMP000004
11406944,CMP000641
11463014,CMP000018
11440419,CMP000111
11440419,CMP000171
11363780,CMP000192
11379289,CMP000178
11284785,CMP000350
11280018,CMP000000
11275662,CMP000123
11263391,CMP000000
D953314,CMP000701
11308377,CMP000046
11308377,CMP000018
11294244,CMP000017
11237522,CMP000123
11237522,CMP000308
11310165,CMP000315
11272816,CMP000102
11444233,CMP000077
11444233,CMP000178
11372953,CMP000561
11372953,CMP000058
11445732,CMP000010
11322051,CMP000314
11413470,CMP000089
D965612,CMP000732
D965612,CMP000246
11248927,CMP000001
11270045,CMP000123
11270045,CMP000139
11327579,CMP000023
11502858,CMP000176
11266613,CMP000648
11345726,CMP000064
11345726,CMP000078
11255550,CMP000068
11255550,CMP000052
11253273,CMP000028
11253273,CMP000051
11404671,CMP000034
D972592,CMP000044
11472384,CMP000005
11436541,CMP000416
11436541,CMP000220
11329967,CMP000217
11329967,CMP000208
D943891,CMP000401
11288273,CMP000041
11463470,CMP000134
11463470,CMP000286
11440939,CMP000768
11440939,CMP000750
D950951,CMP000034
11217905,CMP000161
11217905,CMP000405
11270566,CMP000072
11270566,CMP000571
11462640,CMP000026
11271865,CMP000381
11518426,CMP000220
11540255,CMP000037
D947310,CMP000017
11504611,CMP000395
11464396,CMP000014
11477838,CMP000016
11477838,CMP000435
11355534,CMP000004
11355534,CMP000146
D968546,CMP000121
11515221,CMP000000
11255715,CMP000032
11417378,CMP000041
11417378,CMP000247
11394187,CMP000587
11215719,CMP000647
11473185,CMP000420
11434840,CMP000122
11497148,CMP000445
11369746,CMP000066
11369746,CMP000749
11399123,CMP000160
11489964,CMP000024
11322597,CMP000030
11237799,CMP000025
11228291,CMP000201
11349420,CMP000145
11349420,CMP000412
11274205,CMP000001
11274205,CMP000000
11397436,CMP000008
11458325,CMP000008
11472600,CMP000496
11472600,CMP000239
11384249,CMP000150
11384249,CMP000012
11475423,CMP000065
11409459,CMP000071
11421985,CMP000015
11421985,CMP000099
11395630,CMP000049
11395630,CMP000500
11523326,CMP000332
11523326,CMP000002
11319305,CMP000175
11534167,CMP000052
11308440,CMP000001
11221670,CMP000374
11325765,CMP000000
11325765,CMP000084
11223815,CMP000080
11223815,CMP000582
D968743,CMP000534
D968743,CMP000079
11335136,CMP000077
11344745,CMP000117
11522077,CMP000019
D943760,CMP000334
11380956,CMP000035
11316465,CMP000048
11316465,CMP000354
11275684,CMP000496
11275684,CMP000464
11276697,CMP000052
11276697,CMP000675
11499117,CMP000033
11499117,CMP000012
11229332,CMP000329
11328101,CMP000017
11515334,CMP000420
11259474,CMP000015
11259474,CMP000189
11349444,CMP000375
11437588,CMP000012
11437588,CMP000230
D972659,CMP000230
11429034,CMP000116
11470924,CMP000094
11518569,CMP000001
11438981,CMP000259
11245209,CMP000246
11245209,CMP000258
11495310,CMP000055
11495310,CMP000126
11500845,CMP000217
11500845,CMP000079
11450270,CMP000763
11450270,CMP000042
11443686,CMP000295
11509177,CMP000058
11514774,CMP000684
11514774,CMP000609
D951328,CMP000061
D951328,CMP000149
11533285,CMP000094
11533285,CMP000499
11426983,CMP000001
11426983,CMP000274
D965807,CMP000004
D965807,CMP000093
11218540,CMP000344
11286496,CMP000047
11286496,CMP000020
11432986,CMP000034
11290633,CMP000044
11290633,CMP000241
D964119,CMP000131
11340028,CMP000205
11258322,CMP000576
11504963,CMP000247
11504963,CMP000497
11232362,CMP000126
11295609,CMP000259
11295609,CMP000089
D966157,CMP000709
D966157,CMP000063
11457028,CMP000128
11456041,CMP000654
11456041,CMP000726
11392510,CMP000596
11392510,CMP000138
D946822,CMP000002
D946822,CMP000442
11339939,CMP000051
11339939,CMP000025
11467973,CMP000676
D966293,CMP000210
D966293,CMP000005
11360434,CMP000513
11247539,CMP000237
11247539,CMP000068
11462273,CMP000742
11462273,CMP000016
11530905,CMP000199
11377179,CMP000001
11377179,CMP000299
11320392,CMP000542
11376745,CMP000414
11351523,CMP000118
11351523,CMP000167
11520322,CMP000071
11520322,CMP000618
11374907,CMP000050
11258794,CMP000034
11521135,CMP000644
11521135,CMP000074
11474727,CMP000106
11474727,CMP000437
11248333,CMP000341
11291090,CMP000406
11227143,CMP000170
11270682,CMP000407
11270682,CMP000004
11490964,CMP000415
11312668,CMP000008
11482267,CMP000372
11389391,CMP000084
11389391,CMP000741
11428151,CMP000550
11441037,CMP000648
D954796,CMP000016
11322177,CMP000008
11322177,CMP000762
11217096,CMP000000
11217096,CMP000317
11445462,CMP000117
11445462,CMP000145
11270768,CMP000563
11463875,CMP000158
11370418,CMP000482
11346751,CMP000342
11346751,CMP000012
D969530,CMP000008
11240223,CMP000252
D942328,CMP000130
11248559,CMP000062
11304943,CMP000012
11352674,CMP000271
11267483,CMP000188
11401044,CMP000005
11401044,CMP000125
