patent_id,inventor_id
10895775,INV0000122
11175766,INV0001295
11175766,INV0000057
11175766,INV0001913
10891800,INV0000660
10891800,INV0004103
10981905,INV0000317
D932816,INV0000227
D932816,INV0000030
D932816,INV0001074
11048064,INV0000052
11048064,INV0000667
11048064,INV0000074
10910152,INV0000817
10910152,INV0000003
10910152,INV0000005
10883245,INV0003600
10883245,INV0004542
11060988,INV0000171
11060988,INV0001680
11183773,INV0002847
D922493,INV0001512
11006275,INV0001184
11006275,INV0000387
10922514,INV0001109
10922514,INV0000083
10922514,INV0001193
11184307,INV0000000
10899856,INV0000144
10899856,INV0000694
11094262,INV0000394
11094262,INV0000971
11164437,INV0000185
11050434,INV0000281
11050434,INV0000340
11091725,INV0003221
11091725,INV0001527
11091725,INV0004690
11133225,INV0000678
11133225,INV0000114
11133225,INV0000169
11154766,INV0000480
11154766,INV0001286
11154766,INV0002469
10960049,INV0000061
10960049,INV0004473
11126177,INV0000286
11126177,INV0000302
11173979,INV0001375
11176073,INV0000141
10933274,INV0000001
10933274,INV0000108
10896725,INV0000000
10896725,INV0000419
10896725,INV0000665
11109440,INV0000095
11109440,INV0000200
11109440,INV0000008
11052375,INV0000635
11052375,INV0000006
11052375,INV0000314
11193474,INV0004952
11193474,INV0003125
11193474,INV0000038
11130970,INV0000023
11130970,INV0000066
11130970,INV0000331
11132999,INV0001454
11132999,INV0000599
11132999,INV0000960
10974406,INV0000110
10892926,INV0000526
11075222,INV0000011
11075222,INV0001891
11075222,INV0000002
10991667,INV0000023
11091216,INV0000025
11091216,INV0000751
11091216,INV0000577
11030905,INV0000017
11030905,INV0000002
11030905,INV0000046
11163409,INV0001575
11163409,INV0002200
11095590,INV0000662
11095590,INV0001704
11048057,INV0000059
10937518,INV0000005
10975254,INV0002704
11176266,INV0001939
10888417,INV0000860
D935324,INV0001530
D935324,INV0000188
11170698,INV0003623
11182509,INV0003665
11167390,INV0000178
11167390,INV0002220
11138240,INV0002048
11138240,INV0000043
11027462,INV0000013
11027462,INV0000565
11090750,INV0000000
11090750,INV0000107
11005083,INV0000003
11182213,INV0000419
11182213,INV0000129
11182213,INV0000185
11051125,INV0000828
D917030,INV0004817
D924215,INV0000658
D924215,INV0000059
D924215,INV0000338
11031132,INV0001076
11031132,INV0000140
11031132,INV0002124
11110597,INV0000099
11110597,INV0000616
10918996,INV0000018
10918996,INV0000016
11167482,INV0000478
11167482,INV0000099
11120301,INV0000043
11120301,INV0000014
11120301,INV0000000
11073374,INV0003625
D917561,INV0000004
D917561,INV0002434
10967222,INV0000001
10967222,INV0000009
11073089,INV0000862
11073089,INV0000014
11092967,INV0002729
11092967,INV0000632
11092967,INV0001911
11085059,INV0000028
10972350,INV0000006
10972350,INV0000000
10972350,INV0001229
11046387,INV0000001
11046387,INV0002284
11046387,INV0001549
D906896,INV0000021
D906896,INV0001597
D906896,INV0000284
11021661,INV0000004
10924506,INV0001046
11067638,INV0000678
11067638,INV0002609
11067638,INV0000123
11101848,INV0001708
11211175,INV0002081
11211175,INV0001045
11211175,INV0000119
11081451,INV0000059
11081451,INV0001865
11081451,INV0000429
11179373,INV0001795
11179373,INV0003893
11003413,INV0000688
11003413,INV0001949
11003413,INV0000052
11096341,INV0000410
11096341,INV0000459
10978856,INV0002644
10978856,INV0000208
10978856,INV0001302
10960314,INV0002385
11045519,INV0000020
11045519,INV0000050
11045519,INV0000142
11128379,INV0000006
11128379,INV0004887
11145302,INV0000018
11061956,INV0000007
11061956,INV0004724
11061956,INV0000167
11161487,INV0003989
11161487,INV0000004
11008051,INV0000148
11008051,INV0002702
11008051,INV0002271
10933310,INV0000010
10933310,INV0000068
11112452,INV0001065
11178713,INV0003159
11178713,INV0004149
11011607,INV0000306
11001041,INV0001504
11001041,INV0001081
10957974,INV0001910
10957974,INV0000125
11177797,INV0000001
10975877,INV0000200
10975877,INV0000375
10983409,INV0004584
10983409,INV0000275
10983409,INV0000030
11132466,INV0000502
11132466,INV0000206
11132466,INV0000065
10919869,INV0002736
10919869,INV0000000
10919869,INV0000027
D928404,INV0002918
RE48784,INV0000585
RE48784,INV0000366
D922875,INV0000000
D925446,INV0000021
D925446,INV0004649
D919732,INV0000029
D919732,INV0000000
D919732,INV0000058
10983548,INV0000130
10983548,INV0002252
10983548,INV0000487
10916273,INV0000022
D921916,INV0000226
11137307,INV0004966
10991385,INV0000000
10991385,INV0002110
10991385,INV0000250
11177968,INV0004105
11177968,INV0000003
11072813,INV0000506
11072813,INV0000003
11072813,INV0002459
11036122,INV0000011
11036122,INV0002054
11189043,INV0001058
11189043,INV0000872
11189043,INV0000004
D922334,INV0000100
D922334,INV0000586
D922334,INV0000000
11057519,INV0003492
11189164,INV0003837
11085050,INV0000943
11085050,INV0004652
11085050,INV0000006
11001491,INV0000726
11001491,INV0000000
11128345,INV0000008
10883398,INV0000362
10883398,INV0001513
10883398,INV0004489
10956783,INV0004677
10956783,INV0002300
10956783,INV0004941
10987779,INV0000001
10931070,INV0003960
10931070,INV0000711
10888277,INV0000010
11075171,INV0004599
11075171,INV0000845
11205376,INV0000064
D938000,INV0000000
D938000,INV0001100
10938932,INV0000011
10938932,INV0000002
10938932,INV0000076
11207089,INV0000026
11076396,INV0001804
11076396,INV0002089
D922016,INV0002262
D922016,INV0002761
D922016,INV0002632
10897446,INV0004975
10897446,INV0001516
10897446,INV0000439
10921610,INV0000027
10921610,INV0004284
10921610,INV0000089
11003063,INV0001385
11003063,INV0000490
11003063,INV0000099
10912844,INV0001475
10912844,INV0000897
10912844,INV0000061
11185929,INV0000003
11031627,INV0003116
11031627,INV0000003
11087898,INV0002791
11087898,INV0000085
11087898,INV0000009
11179283,INV0000340
11179283,INV0002682
11171208,INV0001765
11078959,INV0000959
11078959,INV0000115
11078959,INV0004239
D917105,INV0000013
D917105,INV0004578
10917679,INV0001944
10917679,INV0000202
10917679,INV0001512
10923174,INV0000087
10923174,INV0000024
10923174,INV0000072
11099140,INV0000142
11099140,INV0002763
11099140,INV0000362
10918931,INV0000779
10918931,INV0000133
10918931,INV0000039
10958211,INV0000111
10934779,INV0000003
10934779,INV0000067
10934779,INV0000369
11096888,INV0000223
11096888,INV0000102
11051111,INV0001987
10981119,INV0000135
10981119,INV0003512
10943437,INV0000231
10943437,INV0002174
10943437,INV0000022
D929527,INV0000955
D929527,INV0000029
10893420,INV0000011
10893420,INV0000007
11009011,INV0001098
11009011,INV0000378
11009011,INV0000074
11017142,INV0001175
11017142,INV0001509
11017142,INV0000037
10924778,INV0001560
10924778,INV0000139
10908663,INV0004715
10908663,INV0000708
10908663,INV0004210
11164233,INV0000006
11164233,INV0000013
11019339,INV0000000
11019339,INV0000007
RE48868,INV0000123
RE48868,INV0000563
10977697,INV0002439
10977697,INV0002337
11161852,INV0000347
11161852,INV0000271
11161852,INV0000021
11125821,INV0000009
11125821,INV0000255
11125821,INV0000033
10929868,INV0000022
10929868,INV0004401
10929868,INV0001328
11140306,INV0000304
11140306,INV0000143
11074205,INV0003246
11074205,INV0000037
11074205,INV0000007
10933237,INV0000085
10933237,INV0002008
10933237,INV0000030
10926766,INV0000874
10926766,INV0001135
10926766,INV0003162
10949678,INV0003284
10949678,INV0002281
10949678,INV0001215
11165110,INV0000333
11165110,INV0004697
11165110,INV0000091
11096831,INV0000004
11096831,INV0000622
11096831,INV0000189
11068836,INV0001788
11068836,INV0000799
D929320,INV0000018
D929320,INV0000000
10933924,INV0000670
10933924,INV0000234
11094826,INV0003766
11094826,INV0000001
11094826,INV0004129
11202649,INV0000008
11202649,INV0000055
10906196,INV0000010
10907151,INV0000122
10907151,INV0000009
10907151,INV0000966
D919271,INV0002604
D919271,INV0000019
11041825,INV0000136
11181771,INV0000143
D917970,INV0000073
D917970,INV0003280
11126476,INV0000042
11126476,INV0001530
11126476,INV0001018
10968017,INV0002760
10968017,INV0000172
10968017,INV0002905
11033630,INV0000039
11033630,INV0000002
11033630,INV0000045
11001092,INV0000005
11001092,INV0000246
11022855,INV0001945
11022855,INV0000041
11022855,INV0000874
11153234,INV0001552
11153234,INV0003764
11153234,INV0000683
11199149,INV0000532
10965890,INV0000004
10965890,INV0000023
11197809,INV0000004
11197809,INV0000078
D913346,INV0002172
10900256,INV0000421
10900256,INV0003775
11035224,INV0000443
11035224,INV0001320
10923549,INV0000221
10923549,INV0000023
10923549,INV0000000
11157247,INV0000115
11193949,INV0000462
11193949,INV0000053
11099885,INV0000200
11099885,INV0001486
11025244,INV0000653
11025244,INV0000016
11180788,INV0004245
11180788,INV0002666
11180788,INV0000370
10973640,INV0000644
10973640,INV0001008
11110740,INV0003981
11110740,INV0000125
11110740,INV0001095
11212848,INV0000791
11212848,INV0001276
11212848,INV0004829
11134293,INV0001155
11134293,INV0000016
11134293,INV0000664
11135844,INV0003587
11165467,INV0000012
11165467,INV0004267
11165467,INV0000549
11012859,INV0000488
11012859,INV0000035
11203772,INV0000047
11203772,INV0000113
10976241,INV0001289
10976241,INV0001082
11016457,INV0000795
11016457,INV0000320
11016457,INV0001966
11039034,INV0000044
11039034,INV0001583
11039034,INV0000432
11088135,INV0000001
11088135,INV0000418
11158835,INV0000090
11158835,INV0001970
10967845,INV0000017
10967845,INV0000003
10967845,INV0002435
11011277,INV0000002
11032870,INV0000830
11032870,INV0003184
11032870,INV0000006
11027881,INV0001565
11165474,INV0004382
11165474,INV0000275
11165474,INV0000354
11070290,INV0000286
11038729,INV0000305
10957254,INV0000685
10957254,INV0000197
D912744,INV0000001
D912744,INV0001328
D912744,INV0000022
11146638,INV0000131
11146638,INV0000240
11146638,INV0000085
10881525,INV0000010
10881525,INV0002130
10881525,INV0003486
10964318,INV0003575
10964318,INV0000096
11035277,INV0000055
11060453,INV0000031
11060453,INV0000006
11060453,INV0000012
10897043,INV0000054
11074110,INV0001482
10955921,INV0000002
D933631,INV0000409
D933631,INV0000010
D933631,INV0000038
10894495,INV0000089
10894495,INV0004118
11038901,INV0000156
11056061,INV0000609
11159010,INV0002333
11159010,INV0001564
11159010,INV0002589
11109702,INV0001204
11125171,INV0000465
11125171,INV0000388
10957241,INV0002441
10983159,INV0000000
10905106,INV0000174
10905106,INV0000055
10905106,INV0001560
D930383,INV0000881
D930383,INV0002034
D930383,INV0001424
D934785,INV0001794
D934785,INV0003490
11174946,INV0000531
11174946,INV0000000
11174946,INV0002343
11101162,INV0000049
11101162,INV0002624
11101162,INV0000440
10948630,INV0000006
10948630,INV0000000
10948630,INV0001327
10912829,INV0000104
10912829,INV0000320
10919916,INV0000386
D912766,INV0000000
D912766,INV0000686
10934155,INV0000855
D912623,INV0000016
D912623,INV0000939
D931964,INV0001594
11043739,INV0000955
11043739,INV0000011
10998725,INV0000008
10998725,INV0000014
10998725,INV0000861
11127456,INV0001298
11005574,INV0001938
11005574,INV0000822
11125441,INV0000007
11125441,INV0001901
11039837,INV0004635
11039837,INV0000947
10960907,INV0002346
10960907,INV0003827
10960907,INV0001433
11145111,INV0000013
11004246,INV0000011
11004246,INV0000020
11004246,INV0003532
11123387,INV0002617
11123387,INV0000009
D912901,INV0001599
D912901,INV0000027
D912901,INV0000929
11010616,INV0000769
11010616,INV0000031
11201986,INV0000024
10942988,INV0000011
10942988,INV0000005
10942988,INV0002608
11121981,INV0000001
11121981,INV0000000
11173106,INV0000033
11173106,INV0000679
11194419,INV0000946
11194419,INV0000321
11194419,INV0000993
10896113,INV0000022
11199572,INV0004070
11103010,INV0000573
11009236,INV0000430
11009236,INV0001100
11009236,INV0000001
11069838,INV0000002
11069838,INV0002774
10969610,INV0002828
11154527,INV0000251
11154527,INV0000988
10974071,INV0000362
10974071,INV0001603
10974071,INV0000020
11089071,INV0000660
11045195,INV0000043
11045195,INV0000096
D926237,INV0000940
D926237,INV0000206
D926237,INV0001804
11085285,INV0000294
10910533,INV0000005
10910533,INV0000003
10910533,INV0003979
10890048,INV0001105
10890048,INV0000151
10890048,INV0001231
10893350,INV0000002
11162694,INV0000042
11162694,INV0003922
10971217,INV0003443
D928914,INV0004068
11142843,INV0000428
11142843,INV0000192
11014101,INV0000046
11014101,INV0000386
10991221,INV0000895
10991221,INV0000005
11094224,INV0001925
11094224,INV0000169
11094224,INV0000498
11013283,INV0002750
11013283,INV0000009
11008352,INV0000298
11008352,INV0002791
11008352,INV0004057
10979030,INV0001121
10979030,INV0004301
10979030,INV0002124
10913483,INV0004323
10913483,INV0004237
11056073,INV0003263
11056073,INV0000000
11056073,INV0002617
11167359,INV0000016
11167359,INV0000003
11094314,INV0000032
11094314,INV0001262
D929897,INV0000005
D929897,INV0000001
11023248,INV0000002
11023248,INV0000868
11023248,INV0000316
10991097,INV0000524
10991097,INV0000063
11090058,INV0000144
11090058,INV0000183
11090058,INV0001724
11083238,INV0000149
11083238,INV0001890
10919282,INV0000069
10970516,INV0000001
10970516,INV0000066
10929649,INV0000511
D933063,INV0000568
10971421,INV0000018
D908265,INV0000000
D908265,INV0000479
11104346,INV0001458
11104346,INV0000218
11104346,INV0000006
11128257,INV0000016
11128257,INV0000000
11012019,INV0000005
11012019,INV0000234
11012019,INV0003934
11053288,INV0000007
11196715,INV0000003
11196715,INV0000253
11196715,INV0000741
10972651,INV0000000
10972651,INV0001281
10972651,INV0003141
11073874,INV0001160
11073874,INV0000383
10958353,INV0000132
10909517,INV0004919
10909517,INV0001714
11021316,INV0002078
11021316,INV0000003
D926796,INV0000149
11051374,INV0004258
11085460,INV0000023
11085460,INV0000477
11085460,INV0000474
11003839,INV0000432
11003839,INV0000323
11003839,INV0000039
10889341,INV0003306
10889341,INV0000036
11050824,INV0000294
11050824,INV0000056
11050824,INV0003007
10929219,INV0003293
10963579,INV0004933
10963579,INV0001252
10963579,INV0000011
D920000,INV0000000
D920000,INV0000052
D920000,INV0000268
10914050,INV0000043
10914050,INV0000165
10888971,INV0000035
11145544,INV0000001
11145544,INV0000000
11116393,INV0000356
11116393,INV0001823
11139196,INV0000395
11139196,INV0000029
D917045,INV0000298
10935607,INV0000000
10935607,INV0003378
11145272,INV0001772
11145272,INV0000024
11145272,INV0000029
10927027,INV0004291
10927027,INV0004795
10927027,INV0003475
10910228,INV0000044
10910228,INV0000023
10910228,INV0001429
D924382,INV0000115
D924382,INV0000340
D924382,INV0000001
11000437,INV0003405
10926416,INV0000134
PP33650,INV0002982
PP33650,INV0000026
PP33650,INV0000002
10924294,INV0000010
10924294,INV0000003
10924294,INV0000056
11016050,INV0001394
11016050,INV0000003
10945161,INV0000128
11157512,INV0002192
11157512,INV0000206
11027182,INV0000794
11027182,INV0000515
11027182,INV0000000
10918039,INV0000548
10918039,INV0000007
10918039,INV0002356
10961207,INV0000311
10961207,INV0000424
10961207,INV0000035
10953563,INV0000348
10953563,INV0000549
10953563,INV0004913
11101965,INV0001215
11101965,INV0000803
11121853,INV0000331
11121853,INV0000548
11121853,INV0000518
11012800,INV0003123
11012800,INV0000642
10960455,INV0002435
10887361,INV0000161
10887361,INV0001341
10887361,INV0000234
11193097,INV0000202
11193097,INV0000135
11054382,INV0000926
D919215,INV0001079
D919215,INV0002486
10936405,INV0000930
10936405,INV0000197
11130918,INV0000780
11130918,INV0000000
11131476,INV0000720
11131476,INV0001201
11131476,INV0000422
11150588,INV0000915
11150588,INV0000160
11150588,INV0003334
11202560,INV0000165
10964206,INV0000791
10964206,INV0004529
10964876,INV0000634
10964876,INV0000981
10964876,INV0003724
11017372,INV0000011
11017372,INV0000045
11003704,INV0001864
11191085,INV0002536
11191085,INV0000446
11191085,INV0000527
10894968,INV0003907
10894968,INV0000148
10894968,INV0001929
11051060,INV0000478
11051060,INV0001008
11120405,INV0000464
11133642,INV0000285
11133642,INV0001540
10918723,INV0001123
10918723,INV0001037
11078265,INV0000011
10885728,INV0001209
10938314,INV0002730
10938314,INV0000001
D911965,INV0000303
11093022,INV0003264
11093022,INV0003042
11109448,INV0000006
11109448,INV0000742
10934589,INV0000001
11191542,INV0000806
11191542,INV0000027
11191542,INV0001455
11138121,INV0002022
11138121,INV0000338
11138121,INV0000043
11015173,INV0000002
11015173,INV0000037
11015173,INV0004148
11071754,INV0000000
11003026,INV0001991
11003026,INV0000038
11103678,INV0000365
11103678,INV0000385
11103678,INV0002624
10911503,INV0002114
10911950,INV0000144
10911950,INV0000068
D932519,INV0000003
11110584,INV0002255
11110584,INV0000061
11064921,INV0000007
11064921,INV0000099
11064921,INV0000338
11014985,INV0000002
11026910,INV0000383
11026910,INV0000006
11019364,INV0000076
10953558,INV0000900
10953558,INV0000906
11082554,INV0000002
11082554,INV0000082
11082554,INV0001878
11029470,INV0000587
11029470,INV0000032
10993415,INV0000003
11041862,INV0000417
11041862,INV0000733
11041862,INV0001940
10992877,INV0000004
10992877,INV0004400
10992877,INV0000070
11058157,INV0003757
10902565,INV0001451
11134418,INV0000008
11134418,INV0000001
11109885,INV0001006
11109885,INV0000016
10973375,INV0000028
11029505,INV0000789
11029505,INV0001743
11029505,INV0000011
11133202,INV0001151
11133202,INV0000203
11133202,INV0000097
11019991,INV0002087
11019991,INV0000029
11109631,INV0000056
11034162,INV0000592
11034162,INV0001369
11046942,INV0000001
11115655,INV0004576
11194900,INV0000006
11194900,INV0000020
11194900,INV0000057
10946352,INV0000335
10946352,INV0000022
11005797,INV0000039
11005797,INV0000262
11005797,INV0000032
10958812,INV0000434
10928372,INV0001421
D927558,INV0000539
11166163,INV0000454
10915586,INV0000185
10915586,INV0002539
10915586,INV0000060
11062370,INV0000001
10887457,INV0000735
10887457,INV0000031
10887457,INV0000008
11121944,INV0004655
11121944,INV0001761
11121944,INV0000362
10962217,INV0000010
10962217,INV0002387
10962217,INV0004801
11151245,INV0000000
10921738,INV0000002
11053474,INV0003728
11053474,INV0002114
11053474,INV0000001
11163274,INV0000001
11163274,INV0000034
11196224,INV0000581
11196224,INV0003011
10969875,INV0002270
10969875,INV0000083
11058119,INV0002473
11058119,INV0002682
11085604,INV0000118
11085604,INV0000008
11066872,INV0000959
11066872,INV0001418
D920958,INV0000278
11075365,INV0000253
11075365,INV0003114
11080414,INV0000217
11080414,INV0000106
10926570,INV0000178
10926570,INV0004440
11039775,INV0001197
11208032,INV0000560
11208032,INV0004562
11208032,INV0000150
10926324,INV0000070
10926324,INV0002227
10926324,INV0001718
11094545,INV0000004
11094545,INV0000926
11094545,INV0000002
10902545,INV0000931
10902545,INV0001444
10902545,INV0000000
10914547,INV0004234
10914547,INV0000006
10914547,INV0000004
D913817,INV0001346
D913817,INV0002624
D913817,INV0000000
RE48749,INV0000379
RE48749,INV0002145
11089417,INV0000346
11089417,INV0000017
11089417,INV0000000
11071628,INV0000010
11175142,INV0000389
11175142,INV0000041
D912708,INV0002225
D912708,INV0000324
D912708,INV0000071
11178331,INV0000324
11178331,INV0000120
11178331,INV0003691
10985866,INV0000056
10909399,INV0001870
D931075,INV0000000
D931075,INV0000022
D931075,INV0000544
11002147,INV0003671
11002147,INV0000117
11002147,INV0001705
11002849,INV0000153
11146601,INV0000454
11146601,INV0000002
11146601,INV0000062
10948716,INV0002729
10948716,INV0004846
D923620,INV0000024
D923620,INV0000069
D923620,INV0000605
11057292,INV0001035
11057292,INV0000870
10934164,INV0000000
10934164,INV0000209
D921153,INV0003942
11206044,INV0000044
11206044,INV0003045
11054512,INV0000004
11054512,INV0000102
10998652,INV0000247
10986999,INV0000094
10986999,INV0000114
10986999,INV0000755
11139812,INV0000002
11139812,INV0000634
11139812,INV0000392
10938995,INV0001303
10938995,INV0000000
10957638,INV0000016
11030709,INV0000633
11030709,INV0001459
11030709,INV0003098
11065264,INV0000204
11196476,INV0003431
11196476,INV0004111
11196476,INV0003466
11023550,INV0000062
10895894,INV0000840
10895894,INV0000062
10980115,INV0000914
10980115,INV0000126
11173642,INV0000005
11115256,INV0000952
11115256,INV0000031
11115256,INV0002183
10929184,INV0002373
10929184,INV0002872
10929184,INV0000095
10982159,INV0003999
10982159,INV0000001
11086106,INV0003771
11086106,INV0000463
11086106,INV0000566
11035951,INV0000377
10974245,INV0000006
10974245,INV0000983
10974245,INV0004824
10971268,INV0003807
10971268,INV0001504
10991458,INV0001241
10991458,INV0000985
10914897,INV0002235
10914897,INV0000163
11097283,INV0000138
11097283,INV0000004
11097283,INV0002522
10986637,INV0000357
10986637,INV0000081
10986637,INV0000007
10965080,INV0001701
11017891,INV0004668
11017891,INV0000599
11017891,INV0000003
11158510,INV0000020
11013346,INV0000238
11013346,INV0004776
11184665,INV0004218
11184665,INV0000034
11184665,INV0000594
11094136,INV0001092
11094136,INV0000810
11094136,INV0000001
11062733,INV0000124
11067827,INV0000686
11067827,INV0000005
10881127,INV0000018
10881127,INV0000422
10881127,INV0000429
10969864,INV0002377
11026325,INV0000761
11002245,INV0000177
11002245,INV0000109
11002245,INV0000440
10960081,INV0000080
10960081,INV0000049
10954503,INV0000538
10954503,INV0000727
11161150,INV0000010
11161150,INV0004009
11013140,INV0002513
D923103,INV0001561
D932634,INV0000133
D932634,INV0000045
D932634,INV0000182
11144153,INV0000020
11026846,INV0000432
10988251,INV0000000
11068011,INV0000596
10991747,INV0003697
10991747,INV0000004
10991747,INV0004850
10943966,INV0003590
11106960,INV0000232
11205293,INV0000000
10941122,INV0000055
10941122,INV0000173
10923748,INV0000061
10923748,INV0000019
10923748,INV0000018
11163071,INV0000010
11163071,INV0002762
10926745,INV0000099
10926745,INV0000033
10926745,INV0000094
11209063,INV0000668
11121856,INV0001178
11121856,INV0000122
11121856,INV0002494
D916146,INV0000012
D916146,INV0000118
10983479,INV0000315
10983479,INV0000182
10962589,INV0001584
10931304,INV0002254
11206758,INV0000667
11208263,INV0000487
11208263,INV0001883
11208263,INV0000004
10993428,INV0001626
11150760,INV0000024
11150760,INV0000006
11150760,INV0000424
11134120,INV0000302
10895242,INV0000026
10895242,INV0000012
11056271,INV0000032
11056271,INV0000050
11158660,INV0000009
10985585,INV0000010
10985585,INV0000035
10985585,INV0000003
11064775,INV0000196
11064775,INV0000004
11166863,INV0000006
11166863,INV0001857
11071822,INV0001313
11071822,INV0000278
11071822,INV0002406
D936051,INV0000992
D936051,INV0000074
D936051,INV0000070
10998802,INV0004465
10998802,INV0001532
D915532,INV0000752
D915532,INV0003487
11181281,INV0000026
11181281,INV0000752
11103789,INV0000895
11103789,INV0000054
11093836,INV0000460
11093836,INV0000031
11093836,INV0000080
11006070,INV0000068
11006070,INV0000017
11006070,INV0000106
11080093,INV0002786
11080093,INV0000639
11051430,INV0000188
11051430,INV0000039
11051430,INV0001812
11090989,INV0003212
11211652,INV0000020
11211652,INV0000404
11188214,INV0000120
11188214,INV0001811
11142200,INV0000658
11142200,INV0000025
11142200,INV0000971
10905510,INV0000000
10905510,INV0000024
10905510,INV0000001
11061651,INV0000545
11061651,INV0000015
10939248,INV0000147
D924647,INV0001881
D924647,INV0000399
D924647,INV0003684
10986257,INV0000130
10986257,INV0000990
10986257,INV0000083
10906910,INV0000000
10906910,INV0000309
10941965,INV0000011
10941965,INV0000014
10941965,INV0000518
11168576,INV0000058
11168576,INV0000000
11168576,INV0000462
11071467,INV0001541
11071467,INV0003073
11071467,INV0000003
11212870,INV0000572
11212870,INV0001484
11118516,INV0000258
11041118,INV0000035
11041118,INV0000025
11007812,INV0000000
11057712,INV0001636
11057712,INV0000066
11057712,INV0000004
11210304,INV0001327
10946832,INV0000375
11087389,INV0000038
11087389,INV0000113
11144033,INV0000402
11144033,INV0000362
10899718,INV0000021
11200916,INV0000132
11200916,INV0000001
11200916,INV0004037
10979566,INV0000090
10979566,INV0000002
10979566,INV0000018
10985709,INV0000013
10917186,INV0004108
10917186,INV0003680
10891609,INV0000353
10891609,INV0000806
PP33693,INV0002397
PP33693,INV0000142
PP33693,INV0000108
11007578,INV0000001
11172152,INV0004660
11172152,INV0000002
10935742,INV0000003
10935742,INV0004459
10935742,INV0000747
11141822,INV0000005
11141822,INV0002654
11141822,INV0000574
10899517,INV0000317
10899517,INV0000001
10899517,INV0000829
10913660,INV0001879
10913660,INV0000054
10953254,INV0000000
10953254,INV0000188
10953254,INV0000012
D908633,INV0001020
D908633,INV0002066
10918732,INV0000374
10918732,INV0000515
10918732,INV0000373
10891437,INV0001966
10988043,INV0000480
10988043,INV0000005
10978521,INV0000427
10978521,INV0000001
D937385,INV0000000
D937385,INV0000008
10976805,INV0004689
10976805,INV0003779
10976805,INV0000098
11080138,INV0000053
D932962,INV0000047
D932962,INV0000008
D932962,INV0001121
11102695,INV0000696
11102695,INV0000012
10923795,INV0003647
10923795,INV0000071
10923795,INV0000156
11158304,INV0000181
11183801,INV0000035
11183801,INV0000081
10905058,INV0004830
11203529,INV0000003
11165154,INV0000420
11165154,INV0000013
10886667,INV0000146
11207169,INV0003318
11057324,INV0003218
11189554,INV0002500
11189554,INV0000210
11091897,INV0001051
11091897,INV0001143
11192747,INV0000067
11192747,INV0004068
11192747,INV0003109
11080370,INV0000049
10931518,INV0000154
10931518,INV0002322
11182281,INV0002622
D925634,INV0003912
D925634,INV0000000
D925634,INV0000249
11046890,INV0000070
11046890,INV0001239
11046890,INV0000051
10939689,INV0001238
10939689,INV0000032
11089769,INV0000286
11167713,INV0000043
D929799,INV0000002
D929799,INV0000674
11182186,INV0000003
11117720,INV0000682
11117720,INV0004762
11117720,INV0000000
11173614,INV0000056
11173614,INV0002999
D911079,INV0001402
D911079,INV0000111
11188851,INV0001606
11188851,INV0000860
11188851,INV0002729
11087307,INV0004234
11087307,INV0000017
11020788,INV0000013
10942313,INV0000001
10942313,INV0004099
10942313,INV0000286
11044521,INV0000004
11044521,INV0000465
11044521,INV0000213
11199924,INV0000000
11199924,INV0000011
11015637,INV0000006
11015637,INV0000016
11015637,INV0002109
11094812,INV0000024
11094812,INV0002846
11104775,INV0001346
11104775,INV0000371
11104775,INV0000000
11051698,INV0000055
11051698,INV0000466
11132860,INV0003726
11132860,INV0001902
11132860,INV0000144
10917012,INV0002127
RE48393,INV0002441
D918073,INV0003041
D918073,INV0002480
11036725,INV0002777
11036725,INV0000010
11036725,INV0000286
10993287,INV0000001
10993287,INV0000819
10993287,INV0000142
11173562,INV0003730
11173562,INV0000002
11207384,INV0002794
11207384,INV0001172
11207384,INV0000000
10974572,INV0003425
10913736,INV0001095
10913736,INV0000814
10961825,INV0004143
10961825,INV0000095
11198927,INV0001056
11198927,INV0000381
11198927,INV0000531
11011080,INV0000016
11173717,INV0001648
11173717,INV0000042
11173717,INV0000044
10916339,INV0000023
10916339,INV0000377
10951640,INV0000000
10951640,INV0000034
10951640,INV0000012
11205054,INV0000032
11205054,INV0001047
11205054,INV0000000
11163280,INV0000052
11163280,INV0000443
10980014,INV0000134
10980014,INV0000002
10980014,INV0002054
10900731,INV0000007
10900731,INV0000401
11137486,INV0004731
11137486,INV0000000
11137486,INV0000001
11003781,INV0000000
11003781,INV0002004
10974554,INV0000399
11067315,INV0000060
11067315,INV0000024
10913804,INV0001906
10913804,INV0001800
10913804,INV0000061
10938739,INV0000177
10938739,INV0000067
10938739,INV0004063
11043021,INV0001488
11043021,INV0000085
11119123,INV0004749
D930377,INV0000001
11073587,INV0000034
11073587,INV0000111
11171501,INV0000000
11171501,INV0001025
11171501,INV0000208
D920451,INV0001605
D920451,INV0000005
11073045,INV0001162
10914130,INV0000127
10914130,INV0001733
11181773,INV0000862
10944826,INV0000109
10944826,INV0001788
11181957,INV0004648
11181957,INV0000817
11181957,INV0000332
11166199,INV0001595
11166199,INV0000024
11166199,INV0000008
10979377,INV0003446
10979377,INV0000000
10979377,INV0000039
11209201,INV0001968
11209201,INV0003099
D919057,INV0000212
D919057,INV0000102
D934969,INV0000000
11055220,INV0000017
11112819,INV0000013
10952946,INV0000611
11014064,INV0000888
11014064,INV0000004
11014064,INV0000104
11117014,INV0000337
11117014,INV0003168
11117014,INV0002932
11210017,INV0000100
11210017,INV0004967
